Station Name: PHOENIX PARK
Station Height: 48 M 
Latitude:53.364  ,Longitude: -6.350


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)
cbl:   -  Mean CBL Pressure (hpa)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
07-aug-2019,0,22.1,0,12.8,0,11.1,0,0.7,999.3,19.885
08-aug-2019,0,19.8,0,11.2,0,7.0,0,3.9,998.3,19.455
09-aug-2019,0,20.8,0,15.2,0,13.8,0,18.2,986.0,19.327
10-aug-2019,0,20.2,0,14.4,0,16.1,0,8.1,988.6,19.490
11-aug-2019,0,18.8,0,9.4,0,12.2,0,3.5,1003.5,19.228
12-aug-2019,0,17.9,0,8.1,0,4.4,0,3.2,1010.0,17.750
13-aug-2019,0,19.2,0,7.8,0,3.6,0,1.0,1009.2,17.753
14-aug-2019,0,21.5,0,14.1,0,13.7,0,1.1,1002.2,19.470
15-aug-2019,0,21.1,0,12.9,0,11.5,0,0.1,1004.3,19.435
16-aug-2019,0,22.1,0,13.6,0,13.6,0,7.3,997.3,19.448
17-aug-2019,0,19.5,0,11.9,0,9.5,0,0.1,992.7,19.132
18-aug-2019,0,18.7,0,11.4,0,9.4,0,2.9,996.5,17.622
19-aug-2019,0,18.8,0,10.5,0,7.9,0,0.2,1006.7,17.987
20-aug-2019,0,17.5,0,8.6,0,4.5,0,2.3,1014.8,16.948
21-aug-2019,0,16.7,0,11.1,0,7.1,0,3.9,1014.6,16.250
22-aug-2019,0,21.1,0,13.9,0,12.4,0,0.3,1013.4,17.522
23-aug-2019,0,23.4,0,11.7,0,9.0,0,0.0,1014.0,19.632
24-aug-2019,0,21.9,0,10.9,0,7.5,0,0.0,1010.4,19.333
25-aug-2019,0,21.9,0,12.0,0,8.7,0,0.0,1011.6,18.585
26-aug-2019,0,21.6,0,10.6,0,6.1,0,0.0,1012.0,19.358
27-aug-2019,0,23.0,0,10.9,0,7.0,0,0.0,1006.7,19.163
28-aug-2019,0,19.9,0,11.8,0,11.9,0,0.1,1004.9,19.247
29-aug-2019,0,20.3,0,12.6,0,7.6,0,0.0,1007.8,18.295
30-aug-2019,0,21.0,0,15.9,0,14.8,0,0.1,1004.6,18.240
31-aug-2019,0,18.5,0,9.9,0,11.8,0,2.4,1002.0,18.505
01-sep-2019,0,18.6,0,8.4,0,5.2,0,0.0,1012.7,17.112
02-sep-2019,0,17.6,0,10.3,0,5.8,0,2.5,1014.8,16.417
03-sep-2019,0,22.1,0,13.3,0,11.2,0,1.0,1011.8,18.410
04-sep-2019,0,16.9,0,8.2,0,7.0,0,0.8,1014.3,17.195
05-sep-2019,0,18.7,0,6.9,0,2.3,0,0.0,1020.3,16.042
06-sep-2019,0,18.1,0,10.9,0,11.0,0,0.6,1015.5,17.240
07-sep-2019,0,18.7,0,9.2,0,6.8,0,0.0,1020.6,16.760
08-sep-2019,0,19.6,0,8.3,0,3.7,0,0.1,1015.0,16.878
09-sep-2019,0,17.5,0,7.5,0,12.2,0,2.2,1008.4,17.298
10-sep-2019,0,16.7,0,6.0,0,1.3,0,0.1,1011.4,15.050
11-sep-2019,0,19.4,0,13.0,0,11.8,0,0.9,1010.7,17.525
12-sep-2019,0,21.5,0,7.6,0,9.2,0,0.7,1020.6,17.705
13-sep-2019,0,18.5,0,7.0,0,1.6,0,0.0,1029.7,15.812
14-sep-2019,0,20.8,0,5.4,0,1.8,0,0.0,1024.6,15.845
15-sep-2019,0,15.7,0,12.0,0,12.3,0,8.7,1018.3,16.295
16-sep-2019,0,14.5,0,7.4,0,11.8,0,2.9,1018.7,15.425
17-sep-2019,0,17.6,0,5.9,0,1.8,0,0.0,1022.4,14.622
18-sep-2019,0,20.3,0,5.1,0,1.6,0,0.0,1024.7,14.962
19-sep-2019,0,20.0,0,6.5,0,2.8,0,0.0,1024.1,15.400
20-sep-2019,0,19.7,0,8.4,0,3.9,0,0.0,1014.2,15.307
21-sep-2019,0,20.5,0,12.5,0,7.6,0,0.4,1000.9,15.283
22-sep-2019,0,19.3,0,12.3,0,14.6,0,14.9,995.2,16.720
23-sep-2019,0,16.8,0,7.6,0,2.8,0,2.9,995.3,14.837
24-sep-2019,0,20.6,0,11.2,0,9.8,0,4.7,990.3,16.130
25-sep-2019,0,19.1,0,12.7,0,7.0,0,1.7,991.2,16.680
26-sep-2019,0,17.3,0,11.1,0,7.8,0,1.3,990.0,15.557
27-sep-2019,0,16.8,0,10.8,0,7.2,0,3.2,991.8,15.053
28-sep-2019,0,17.2,0,11.7,0,9.7,0,11.4,993.6,15.597
29-sep-2019,0,17.7,0,8.9,0,10.9,0,8.5,994.6,15.235
30-sep-2019,0,13.5,0,6.0,0,1.6,0,23.6,997.1,12.845
01-oct-2019,0,12.5,0,4.5,0,10.2,0,5.7,1000.7,13.005
02-oct-2019,0,12.7,0,3.0,0,-1.3,0,0.1,1013.9,11.025
03-oct-2019,0,16.0,0,5.9,0,3.8,0,0.4,1004.2,11.798
04-oct-2019,0,15.0,0,10.7,0,10.6,0,6.8,997.9,13.182
05-oct-2019,0,15.9,0,9.4,0,6.6,0,13.6,1003.2,13.465
06-oct-2019,0,15.8,0,8.9,0,6.9,0,0.4,1006.1,13.653
07-oct-2019,0,17.1,0,10.5,0,6.8,0,5.8,1002.3,13.812
08-oct-2019,0,15.1,0,9.7,0,5.7,0,0.0,995.6,12.637
09-oct-2019,0,14.1,0,7.7,0,4.0,0,0.2,997.1,11.802
10-oct-2019,0,16.3,0,9.2,0,5.7,0,2.7,997.5,12.130
11-oct-2019,0,15.2,0,9.0,0,6.5,0,0.3,995.1,12.770
12-oct-2019,0,15.5,0,4.9,0,-0.6,0,0.2,997.9,11.315
13-oct-2019,0,13.9,0,5.0,0,3.6,0,8.6,997.2,11.300
14-oct-2019,0,15.1,0,4.2,0,-0.8,0,6.5,998.9,10.710
15-oct-2019,0,14.7,0,7.2,0,2.4,0,1.7,992.6,11.345
16-oct-2019,0,14.3,0,6.4,0,1.9,0,1.5,991.9,11.700
17-oct-2019,0,14.7,0,6.8,0,1.5,0,1.0,991.3,10.342
18-oct-2019,0,13.0,0,6.2,0,0.6,0,0.9,988.1,9.892
19-oct-2019,0,12.4,0,5.2,0,4.7,0,1.2,997.7,10.292
20-oct-2019,0,12.1,0,4.8,0,-0.1,0,0.1,1010.9,9.291
21-oct-2019,0,13.1,0,1.9,0,-2.1,0,0.0,1018.4,9.270
22-oct-2019,0,11.5,0,3.1,0,-2.8,0,0.0,1013.7,9.076
23-oct-2019,0,13.8,0,10.3,0,7.6,0,0.0,1002.8,10.365
24-oct-2019,0,13.9,0,3.4,0,2.1,0,0.7,999.4,9.980
25-oct-2019,0,6.9,0,2.0,0,-2.1,0,9.3,1001.0,8.185
26-oct-2019,0,9.6,0,3.2,0,3.9,0,1.2,1006.9,8.435
27-oct-2019,0,11.1,0,0.4,0,-1.6,0,0.1,1017.7,6.738
28-oct-2019,0,10.5,0,-1.1,0,-5.4,0,0.0,1021.3,5.934
29-oct-2019,0,10.8,0,7.6,0,0.0,0,0.0,1020.8,7.410
30-oct-2019,0,11.4,0,9.4,0,7.9,0,0.0,1016.8,8.448
31-oct-2019,0,11.9,0,9.1,0,8.6,0,4.2,1005.9,9.193
01-nov-2019,0,14.0,0,10.6,0,9.1,0,4.9,985.2,10.950
02-nov-2019,0,10.7,0,5.7,0,1.0,0,20.3,969.6,10.330
03-nov-2019,0,8.5,0,5.3,0,1.7,0,0.3,974.6,9.535
04-nov-2019,0,10.0,0,4.9,0,0.9,0,16.8,982.4,9.172
05-nov-2019,0,10.8,0,5.9,0,4.9,0,0.0,997.5,9.180
06-nov-2019,0,10.1,0,3.5,0,-0.9,0,4.2,994.3,8.363
07-nov-2019,0,8.5,0,4.8,0,4.7,0,17.2,992.5,8.242
08-nov-2019,0,9.3,0,1.6,0,1.3,0,0.0,1004.2,7.054
09-nov-2019,0,8.8,0,4.4,0,-2.5,0,9.9,999.4,6.852
10-nov-2019,0,7.6,0,0.9,0,-1.7,0,8.9,1003.4,6.598
11-nov-2019,0,7.8,0,2.8,0,0.9,0,0.1,996.6,6.027
12-nov-2019,0,8.9,0,2.2,0,0.1,0,0.1,996.8,5.477
13-nov-2019,0,7.9,0,2.3,0,-1.4,0,13.8,989.4,5.150
14-nov-2019,0,8.0,0,2.2,0,3.0,0,1.9,997.3,5.535
15-nov-2019,0,8.1,0,2.1,0,-0.4,0,0.0,1008.4,4.351
16-nov-2019,0,4.1,0,0.8,0,-2.5,0,0.0,1005.2,4.208
17-nov-2019,0,7.9,0,0.6,0,-2.9,0,0.0,1009.8,4.311
18-nov-2019,0,9.3,0,-1.7,0,-6.0,0,0.0,1011.5,2.943
19-nov-2019,0,11.2,0,0.6,0,-3.5,0,0.0,1003.7,4.391
20-nov-2019,0,10.4,0,1.1,0,-3.8,0,4.0,996.9,5.440
21-nov-2019,0,8.3,0,6.3,0,6.1,0,6.2,991.8,6.391
22-nov-2019,0,9.5,0,5.8,0,5.6,0,15.3,986.4,6.844
23-nov-2019,0,9.9,0,6.7,0,5.0,0,7.8,991.2,7.360
24-nov-2019,0,10.0,0,6.2,0,3.3,0,5.4,993.7,7.653
25-nov-2019,0,12.3,0,9.4,0,7.2,0,10.5,990.3,8.970
26-nov-2019,0,12.5,0,7.6,0,5.9,0,5.9,981.8,8.810
27-nov-2019,0,11.3,0,5.7,0,5.0,0,0.7,980.5,8.163
28-nov-2019,0,9.2,0,5.3,0,0.9,0,0.8,994.6,7.451
29-nov-2019,0,6.9,0,0.3,0,-3.3,0,0.4,1008.4,5.757
30-nov-2019,0,8.3,0,0.4,0,-2.7,0,0.0,1014.6,5.762
01-dec-2019,0,6.0,0,-0.8,0,-3.9,0,0.7,1022.5,4.450
02-dec-2019,0,5.9,0,-0.4,0,-5.1,0,0.0,1026.4,3.443
03-dec-2019,0,8.6,0,-1.2,0,-5.7,0,0.0,1018.3,2.625
04-dec-2019,0,9.9,0,4.4,0,-2.2,0,0.0,1010.6,4.285
05-dec-2019,0,12.4,0,5.5,0,-1.1,0,0.1,1004.9,5.057
06-dec-2019,0,12.0,0,6.9,0,7.2,0,0.9,998.4,7.562
07-dec-2019,0,12.9,0,7.0,0,4.2,0,3.1,995.4,7.168
08-dec-2019,0,11.4,0,5.0,0,3.5,0,8.1,985.4,6.951
09-dec-2019,0,8.9,0,3.6,0,2.1,0,0.0,1000.7,5.408
10-dec-2019,0,14.2,0,4.5,0,-2.0,0,4.3,996.8,6.477
11-dec-2019,0,5.2,0,2.5,0,1.4,0,0.0,994.6,4.290
12-dec-2019,0,8.6,0,3.6,0,0.0,0,10.8,979.4,4.764
13-dec-2019,0,7.6,0,3.7,0,3.4,0,0.1,972.2,5.155
14-dec-2019,0,5.5,0,2.1,0,0.3,0,0.2,977.7,3.556
15-dec-2019,0,5.7,0,0.2,0,-3.2,0,0.1,979.4,2.753
16-dec-2019,0,5.6,0,2.0,0,-3.4,0,0.1,986.2,2.284
17-dec-2019,0,4.7,0,-1.8,0,-3.2,0,0.1,993.7,2.202
18-dec-2019,0,12.3,0,-1.9,0,-6.3,0,5.6,987.3,3.092
19-dec-2019,0,10.1,0,5.5,0,0.9,0,11.3,977.8,5.050
20-dec-2019,0,6.9,0,0.3,0,0.3,0,1.8,972.2,4.572
21-dec-2019,0,5.6,0,1.2,0,-3.9,0,0.0,968.9,3.305
22-dec-2019,0,8.1,0,3.7,0,-0.2,0,0.2,980.9,4.073
23-dec-2019,0,8.3,0,3.7,0,1.6,0,1.4,995.8,3.941
24-dec-2019,0,8.1,0,3.0,0,0.3,0,1.1,1003.5,4.416
25-dec-2019,0,7.6,0,0.0,0,-4.5,0,0.1,1014.0,2.749
26-dec-2019,0,10.4,0,6.3,0,-4.6,0,1.4,1007.5,5.116
27-dec-2019,0,13.6,0,6.9,0,2.1,0,0.5,1017.2,6.380
28-dec-2019,0,14.0,0,9.0,0,3.5,0,0.0,1020.5,6.758
29-dec-2019,0,13.6,0,7.5,0,8.0,0,0.0,1018.8,7.338
30-dec-2019,0,11.9,0,7.1,0,1.7,0,0.1,1020.7,6.374
31-dec-2019,0,9.4,0,6.5,0,5.0,0,0.0,1025.3,6.773
01-jan-2020,0,8.6,0,0.8,0,-3.7,0,0.0,1017.9,5.183
02-jan-2020,0,11.7,0,6.8,0,-2.1,0,1.1,1004.9,5.513
03-jan-2020,0,8.0,0,3.6,0,0.8,0,0.0,1015.2,5.288
04-jan-2020,0,8.8,0,5.8,0,0.9,0,0.0,1026.1,5.381
05-jan-2020,0,11.6,0,7.5,0,2.5,0,0.1,1018.7,6.042
06-jan-2020,0,10.5,0,5.8,0,6.9,0,4.1,1006.3,6.733
07-jan-2020,0,14.2,0,6.2,0,0.8,0,0.3,1004.9,6.995
08-jan-2020,0,10.6,0,4.2,0,5.7,0,2.0,1008.3,6.840
09-jan-2020,0,5.8,0,0.5,0,1.4,0,8.5,1003.2,5.662
10-jan-2020,0,10.7,0,0.4,0,-4.0,0,0.2,1012.8,4.467
11-jan-2020,0,13.5,0,6.1,0,-3.4,0,8.7,1005.4,7.253
12-jan-2020,0,7.5,0,2.7,0,-0.3,0,1.5,1007.8,5.373
13-jan-2020,0,10.0,0,4.4,0,-1.5,0,5.2,989.9,4.592
14-jan-2020,0,6.1,0,3.5,0,0.5,0,3.5,979.3,3.941
15-jan-2020,0,7.7,0,4.2,0,0.8,0,0.0,993.1,3.160
16-jan-2020,0,12.4,0,4.1,0,2.3,0,1.1,994.2,4.961
17-jan-2020,0,6.3,0,1.9,0,-1.7,0,0.1,1006.5,3.781
18-jan-2020,0,5.6,0,-1.8,0,-7.0,0,0.0,1024.9,2.040
19-jan-2020,0,7.5,0,-3.1,0,-7.8,0,0.0,1037.7,1.290
20-jan-2020,0,8.8,0,0.9,0,-5.9,0,0.1,1039.8,1.093
21-jan-2020,0,8.3,0,6.2,0,-3.4,0,0.2,1036.6,3.079
22-jan-2020,0,10.5,0,7.2,0,5.9,0,0.0,1032.8,5.892
23-jan-2020,0,11.0,0,6.4,0,5.4,0,0.0,1025.7,6.647
24-jan-2020,0,7.1,0,5.7,0,5.5,0,0.1,1016.9,6.695
25-jan-2020,0,9.9,0,5.4,0,3.4,0,0.0,1006.3,6.524
26-jan-2020,0,9.7,0,2.0,0,4.9,0,1.8,995.2,6.309
27-jan-2020,0,7.2,0,2.1,0,-2.2,0,0.0,985.5,4.332
28-jan-2020,0,6.0,0,1.3,0,-0.7,0,0.0,988.9,3.733
29-jan-2020,0,10.3,0,2.2,0,-0.2,0,0.0,997.7,4.112
30-jan-2020,0,13.3,0,6.8,0,2.9,0,0.0,993.7,6.294
31-jan-2020,0,13.7,0,9.1,0,5.0,0,1.0,990.9,7.571
01-feb-2020,0,10.9,0,6.2,0,5.4,0,0.1,994.0,6.726
02-feb-2020,0,11.5,0,5.2,0,1.9,0,4.7,996.0,6.720
03-feb-2020,0,8.8,0,3.3,0,3.3,0,0.0,1004.3,5.986
04-feb-2020,0,9.4,0,1.3,0,0.6,0,0.8,1020.5,4.656
05-feb-2020,0,9.3,0,0.0,0,-3.7,0,0.0,1028.9,3.664
06-feb-2020,0,9.9,0,-1.4,0,-6.1,0,0.0,1021.1,3.307
07-feb-2020,0,10.9,0,5.1,0,-3.6,0,0.0,1004.2,4.415
08-feb-2020,0,11.5,0,4.1,0,0.4,0,6.3,991.0,5.232
09-feb-2020,0,11.8,0,4.8,0,3.0,0,36.7,974.5,7.675
10-feb-2020,0,5.1,0,1.1,0,0.8,0,1.8,986.4,5.164
11-feb-2020,0,4.2,0,0.7,0,-0.3,0,5.2,997.8,3.751
12-feb-2020,0,7.0,0,1.0,0,-2.1,0,0.9,995.7,3.615
13-feb-2020,0,7.7,0,2.3,0,-0.6,0,1.4,991.5,4.789
14-feb-2020,0,12.4,0,1.4,0,-2.4,0,1.2,1000.5,5.494
15-feb-2020,0,12.4,0,5.7,0,0.5,0,12.5,985.9,6.117
16-feb-2020,0,10.4,0,3.6,0,2.6,0,7.7,978.4,6.084
17-feb-2020,0,9.1,0,3.0,0,1.5,0,0.2,996.4,4.820
18-feb-2020,0,7.8,0,2.3,0,0.5,0,7.3,1008.2,4.526
19-feb-2020,0,10.4,0,2.3,0,-0.4,0,3.3,1004.0,5.012
20-feb-2020,0,10.0,0,2.5,0,3.7,0,7.3,1001.4,6.471
21-feb-2020,0,11.6,0,4.7,0,0.5,0,4.5,1004.0,6.521
22-feb-2020,0,11.0,0,6.0,0,3.6,0,4.0,1003.5,7.340
23-feb-2020,0,8.1,0,4.1,0,4.2,0,9.3,1007.5,7.178
24-feb-2020,0,11.7,0,3.8,0,2.9,0,14.6,1001.0,7.209
25-feb-2020,0,5.3,0,1.0,0,-0.3,0,0.7,993.6,5.396
26-feb-2020,0,7.8,0,1.1,0,-1.0,0,2.4,997.6,5.202
27-feb-2020,0,8.4,0,0.0,0,-3.7,0,0.1,999.4,5.330
28-feb-2020,0,13.8,0,4.2,0,-0.9,0,4.0,987.3,6.384
29-feb-2020,0,8.2,0,1.9,0,-0.8,0,4.5,967.3,6.426
01-mar-2020,0,6.6,0,2.0,0,0.2,0,0.7,974.2,5.126
02-mar-2020,0,8.2,0,1.3,0,-3.3,0,1.1,982.6,4.486
03-mar-2020,0,9.3,0,2.7,0,-0.3,0,0.1,995.0,5.199
04-mar-2020,0,8.9,0,-0.9,0,-2.5,0,0.0,1000.3,5.264
05-mar-2020,0,8.3,0,-2.4,0,-7.2,0,0.4,995.1,4.462
06-mar-2020,0,9.9,0,-0.3,0,-4.8,0,0.2,999.6,5.191
07-mar-2020,0,13.8,0,5.8,0,1.3,0,0.5,997.3,7.227
08-mar-2020,0,11.2,0,5.2,0,2.7,0,2.7,994.3,7.393
09-mar-2020,0,12.2,0,4.8,0,1.7,0,7.3,998.5,6.411
10-mar-2020,0,12.0,0,5.1,0,5.7,0,2.4,995.0,8.632
11-mar-2020,0,11.9,0,1.7,0,0.0,0,5.8,994.5,7.444
12-mar-2020,0,9.4,0,0.7,0,-0.9,0,2.6,999.8,6.346
13-mar-2020,0,11.9,0,4.7,0,1.9,0,0.8,1006.9,7.558
14-mar-2020,0,13.1,0,5.2,0,1.9,0,2.3,997.5,8.159
15-mar-2020,0,10.4,0,2.6,0,3.2,0,0.0,1000.9,7.868
16-mar-2020,0,11.1,0,-1.0,0,-6.4,0,0.1,1011.5,6.523
17-mar-2020,0,15.8,0,6.2,0,2.4,0,3.7,1011.1,8.784
18-mar-2020,0,8.4,0,2.5,0,4.5,0,0.0,1018.1,8.799
19-mar-2020,0,9.7,0,-1.0,0,-4.7,0,0.0,1024.3,7.299
20-mar-2020,0,9.1,0,-2.0,0,-7.3,0,0.0,1025.8,6.393
21-mar-2020,0,8.4,0,5.3,0,3.6,0,0.0,1020.7,6.536
22-mar-2020,0,11.0,0,0.6,0,-4.6,0,0.0,1020.0,7.410
23-mar-2020,0,15.5,0,0.4,0,-5.6,0,0.0,1016.3,7.786
24-mar-2020,0,14.2,0,6.6,0,3.5,0,0.0,1012.7,8.981
25-mar-2020,0,16.1,0,5.1,0,-1.0,0,0.0,1015.5,9.253
26-mar-2020,0,13.1,0,3.0,0,-1.7,0,0.0,1019.3,9.518
27-mar-2020,0,10.6,0,3.3,0,-1.6,0,0.0,1023.2,8.601
28-mar-2020,0,10.3,0,5.0,0,0.4,0,0.0,1031.5,8.715
29-mar-2020,0,7.0,0,0.0,0,2.8,0,0.0,1039.6,7.231
30-mar-2020,0,9.1,0,-1.0,0,-6.2,0,0.0,1035.9,6.061
31-mar-2020,0,10.7,0,2.1,0,-3.9,0,0.0,1028.8,7.382
01-apr-2020,0,11.2,0,5.2,0,3.9,0,0.0,1020.8,8.523
02-apr-2020,0,12.3,0,5.6,0,5.7,0,1.1,1012.8,9.347
03-apr-2020,0,12.2,0,5.5,0,1.5,0,0.3,1010.7,9.670
04-apr-2020,0,12.6,0,6.9,0,3.2,0,0.0,1007.7,9.645
05-apr-2020,0,17.6,0,8.9,0,3.5,0,1.1,997.8,10.028
06-apr-2020,0,14.3,0,3.1,0,1.7,0,0.2,1007.1,10.632
07-apr-2020,0,15.9,0,1.7,0,-3.8,0,0.0,1020.4,10.328
08-apr-2020,0,17.2,0,3.5,0,-1.9,0,0.0,1019.0,11.023
09-apr-2020,0,15.1,0,5.0,0,-0.7,0,0.0,1018.5,11.235
10-apr-2020,0,20.1,0,7.5,0,3.5,0,0.0,1016.0,12.293
11-apr-2020,0,20.5,0,9.9,0,4.2,0,0.0,1015.5,13.535
12-apr-2020,0,11.3,0,8.3,0,2.0,0,0.5,1012.9,11.698
13-apr-2020,0,9.3,0,1.5,0,5.7,0,0.0,1021.5,10.960
14-apr-2020,0,14.2,0,-0.8,0,-6.5,0,0.0,1022.3,10.697
15-apr-2020,0,14.6,0,1.0,0,-4.3,0,0.0,1016.3,11.330
16-apr-2020,0,14.6,0,3.1,0,-3.0,0,0.0,1011.4,11.820
17-apr-2020,0,14.7,0,8.7,0,1.8,0,0.0,1010.2,12.618
18-apr-2020,0,10.4,0,7.3,0,7.1,0,4.2,1012.4,11.700
19-apr-2020,0,13.4,0,3.9,0,6.9,0,0.1,1015.3,11.818
20-apr-2020,0,13.8,0,3.8,0,-1.6,0,0.0,1015.2,11.278
21-apr-2020,0,15.4,0,7.5,0,5.2,0,0.0,1015.9,11.873
22-apr-2020,0,15.2,0,7.5,0,5.0,0,0.0,1017.9,12.370
23-apr-2020,0,14.6,0,6.3,0,2.2,0,0.0,1015.1,12.835
24-apr-2020,0,16.8,0,4.4,0,-0.5,0,0.0,1011.0,12.845
25-apr-2020,0,18.1,0,6.0,0,2.6,0,0.0,1008.0,13.800
26-apr-2020,0,11.7,0,8.5,0,8.8,0,0.1,1006.3,13.080
27-apr-2020,0,13.4,0,3.2,0,-1.1,0,0.0,1003.8,12.988
28-apr-2020,0,12.4,0,1.3,0,-3.2,0,0.0,999.8,12.320
29-apr-2020,0,14.8,0,5.3,0,1.1,0,3.8,988.7,11.925
30-apr-2020,0,12.4,0,4.7,0,0.5,0,2.2,984.4,11.725
01-may-2020,0,14.3,0,3.7,0,-1.0,0,0.7,994.9,12.497
02-may-2020,0,16.4,0,3.9,0,-0.5,0,0.1,1004.6,13.087
03-may-2020,0,15.6,0,3.6,0,-1.5,0,0.0,1011.2,14.023
04-may-2020,0,14.6,0,3.6,0,-1.7,0,0.0,1015.1,14.543
05-may-2020,0,14.1,0,6.6,0,6.1,0,0.0,1015.7,14.810
06-may-2020,0,14.7,0,5.8,0,-0.1,0,0.0,1018.3,14.920
07-may-2020,0,19.2,0,9.4,0,8.4,0,1.8,1014.5,15.345
08-may-2020,0,18.6,0,9.6,0,4.6,0,0.0,1011.8,16.285
09-may-2020,0,19.9,0,7.5,0,2.0,0,0.0,1008.2,17.097
10-may-2020,0,11.8,0,6.5,0,5.0,0,0.0,1012.5,14.470
11-may-2020,0,10.3,0,1.9,0,2.3,0,0.0,1020.7,13.392
12-may-2020,0,14.4,0,0.5,0,-5.4,0,0.0,1017.5,13.225
13-may-2020,0,10.9,0,0.8,0,-2.3,0,0.0,1016.3,13.565
14-may-2020,0,15.0,0,-0.8,0,-5.7,0,0.0,1019.9,14.452
15-may-2020,0,14.2,0,3.3,0,-2.1,0,0.0,1021.0,14.210
16-may-2020,0,17.1,0,5.9,0,2.0,0,0.0,1019.2,15.427
17-may-2020,0,18.3,0,9.5,0,6.0,0,0.0,1015.8,15.895
18-may-2020,0,18.1,0,11.1,0,8.8,0,0.9,1014.4,15.450
19-may-2020,0,22.1,0,10.9,0,11.4,0,0.0,1015.1,16.993
20-may-2020,0,23.6,0,8.3,0,3.2,0,0.0,1012.3,18.370
21-may-2020,0,18.1,0,10.7,0,7.6,0,2.3,1006.2,18.237
22-may-2020,0,18.2,0,9.2,0,7.7,0,1.8,999.5,16.930
23-may-2020,0,16.4,0,8.8,0,6.1,0,0.7,1011.2,15.417
24-may-2020,0,21.0,0,8.3,0,10.0,0,0.0,1022.5,17.995
25-may-2020,0,19.8,0,5.4,0,-0.1,0,0.0,1026.5,18.478
26-may-2020,0,19.8,0,11.1,0,11.1,0,0.0,1029.8,20.195
27-may-2020,0,20.0,0,9.4,0,4.9,0,0.0,1030.6,20.395
28-may-2020,0,23.3,0,10.1,0,5.9,0,0.0,1025.8,20.802
29-may-2020,0,23.5,0,11.3,0,6.2,0,0.0,1019.6,21.163
30-may-2020,0,22.0,0,9.2,0,4.2,0,0.0,1016.4,21.110
31-may-2020,0,21.5,0,9.0,0,4.4,0,0.0,1016.9,21.292
01-jun-2020,0,21.1,0,8.9,0,3.8,0,0.0,1019.0,21.647
02-jun-2020,0,26.0,0,6.9,0,2.1,0,0.0,1014.8,21.815
03-jun-2020,0,15.0,0,9.0,0,11.1,0,0.8,1009.3,19.555
04-jun-2020,0,17.9,0,6.5,0,1.4,0,0.2,1002.1,16.628
05-jun-2020,0,16.2,0,5.2,0,7.2,0,1.4,996.0,17.153
06-jun-2020,0,12.9,0,5.1,0,1.3,0,0.7,997.7,14.438
07-jun-2020,0,17.9,0,9.5,0,8.9,0,0.2,1007.3,15.378
08-jun-2020,0,18.3,0,5.1,0,-0.9,0,0.0,1014.2,17.767
09-jun-2020,0,15.4,0,6.3,0,0.7,0,0.1,1013.2,16.757
10-jun-2020,0,15.2,0,9.2,0,9.9,0,8.6,1008.1,16.070
11-jun-2020,0,13.9,0,9.9,0,8.6,0,4.9,1009.9,14.443
12-jun-2020,0,14.5,0,10.7,0,10.0,0,0.9,1006.3,13.800
13-jun-2020,0,17.5,0,11.9,0,11.5,0,4.8,1003.9,14.993
14-jun-2020,0,20.1,0,12.0,0,7.2,0,0.5,1007.8,16.975
15-jun-2020,0,22.6,0,9.1,0,4.7,0,0.0,1010.0,18.895
16-jun-2020,0,20.9,0,11.8,0,6.8,0,1.5,1009.3,18.542
17-jun-2020,0,17.0,0,12.8,0,12.6,0,13.6,1008.6,17.938
18-jun-2020,0,16.9,0,11.9,0,8.6,0,5.8,1005.6,17.222
19-jun-2020,0,16.1,0,11.2,0,12.2,0,7.6,1005.5,17.007
20-jun-2020,0,19.8,0,8.5,0,5.0,0,1.4,1003.8,17.638
21-jun-2020,0,19.7,0,8.7,0,7.5,0,0.7,1005.7,18.615
22-jun-2020,0,20.9,0,8.7,0,4.3,0,1.5,1010.4,17.525
23-jun-2020,0,19.3,0,15.0,0,13.2,0,2.0,1011.8,17.933
24-jun-2020,0,21.2,0,12.6,0,9.0,0,0.0,1014.1,18.612
25-jun-2020,0,25.3,0,11.5,0,8.7,0,0.1,1009.4,20.767
26-jun-2020,0,23.7,0,13.8,0,14.9,0,1.7,999.9,21.183
27-jun-2020,0,18.7,0,11.0,0,12.4,0,7.8,992.2,18.998
28-jun-2020,0,17.1,0,10.8,0,9.7,0,1.2,995.5,17.805
29-jun-2020,0,14.4,0,10.9,0,10.7,0,0.8,998.9,16.395
30-jun-2020,0,17.6,0,11.2,0,11.2,0,0.1,998.5,17.515
01-jul-2020,0,15.5,0,12.9,0,12.7,0,14.0,998.9,17.530
02-jul-2020,0,18.5,0,10.9,0,8.9,0,0.5,1005.0,18.830
03-jul-2020,0,19.6,0,11.8,0,11.3,0,2.5,1002.8,18.520
04-jul-2020,0,20.1,0,14.8,0,14.9,0,2.5,997.0,18.892
05-jul-2020,0,17.3,0,10.7,0,8.2,0,0.6,1002.1,18.612
06-jul-2020,0,18.5,0,10.2,0,7.7,0,0.1,1013.8,18.218
07-jul-2020,0,15.5,0,11.0,0,9.7,0,14.6,1012.2,17.255
